order_id,order_date,customer_id,customer_type,product_category,product_name,unit_price,quantity,total_amount,prefecture,payment_method
K002602,2024-01-24,C0089,個人,オフィス家具,オフィスチェア,838,2,1675,神奈川,クレジットカード
K004336,2024-01-24,C0035,法人,文具,修正テープ,1078,2,2156,大阪,請求書払い
K004892,2024-01-24,C0068,個人,生活用品,トイレットペーパー（12ロール）,1612,4,6449,埼玉,クレジットカード
K004722,2024-01-24,C0201,個人,文具,クリアファイル（20枚）,556,22,12242,愛知,代金引換
K004746,2024-01-24,C0207,個人,文具,ボールペン（10本）,1589,3,4766,東京,代金引換
K002906,2024-01-24,C0189,法人,文具,修正テープ,1154,5,5768,東京,請求書払い
K000819,2024-01-24,C0068,個人,文具,ボールペン（10本）,1176,3,3527,東京,クレジットカード
K003165,2024-01-24,C0262,法人,生活用品,トイレットペーパー（12ロール）,3440,13,44717,東京,請求書払い
K002449,2024-01-25,C0183,法人,文具,クリアファイル（20枚）,1824,2,3648,埼玉,請求書払い
K000459,2024-01-25,C0096,法人,生活用品,ウェットティッシュ,683,14,9565,東京,請求書払い
K001999,2024-01-25,C0122,法人,生活用品,紙コップ（100個）,865,4,3460,北海道,銀行振込
K001414,2024-01-25,C0044,法人,食品飲料,ドリップコーヒー（50杯）,754,7,5275,愛知,クレジットカード
K003234,2024-01-25,C0040,個人,OA用品,USBメモリ32GB,975,1,975,愛知,クレジットカード
K004010,2024-01-25,C0019,個人,生活用品,ゴミ袋（90L・50枚）,960,5,4800,埼玉,クレジットカード
K002733,2024-01-25,C0160,法人,生活用品,ウェットティッシュ,1107,2,2214,愛知,クレジットカード
K000425,2024-01-25,C0204,法人,OA用品,USBメモリ32GB,756,4,3023,神奈川,クレジットカード
K004237,2024-01-25,C0100,個人,食品飲料,スティックスープ,577,5,2886,埼玉,請求書払い
K001717,2024-01-25,C0046,個人,オフィス家具,デスクトップワゴン,1526,2,3053,東京,クレジットカード
K002678,2024-01-25,C0282,個人,オフィス家具,デスクトップワゴン,1080,2,2159,大阪,クレジットカード
K003563,2024-01-25,C0078,法人,OA用品,コピー用紙（A4・500枚）,1861,1,1861,東京,銀行振込
K000007,2024-01-25,C0155,個人,OA用品,トナーカートリッジ,2119,1,2119,愛知,クレジットカード
K001715,2024-01-25,C0113,法人,生活用品,ゴミ袋（90L・50枚）,1733,14,24266,大阪,クレジットカード
K004210,2024-01-25,C0052,法人,食品飲料,スティックスープ,1894,1,1894,大阪,請求書払い
K004284,2024-01-25,C0259,個人,オフィス家具,デスクトップワゴン,2031,1,2031,福岡,代金引換
K000529,2024-01-25,C0138,法人,文具,ノート（A4・5冊）,1617,2,3234,神奈川,請求書払い
K003025,2024-01-25,C0196,法人,生活用品,ウェットティッシュ,860,4,3441,東京,請求書払い
K001101,2024-01-25,C0120,個人,食品飲料,個包装菓子アソート,898,2,1796,愛知,請求書払い
K001941,2024-01-25,C0116,個人,生活用品,ハンドソープ詰替,1125,5,5625,東京,クレジットカード
K000617,2024-01-26,C0114,法人,OA用品,USBメモリ32GB,992,23,22812,東京,請求書払い
K004793,2024-01-26,C0224,法人,食品飲料,ミネラルウォーター（24本）,375,2,749,大阪,クレジットカード
K004456,2024-01-26,C0150,個人,OA用品,LANケーブル（5m）,1635,1,1635,東京,代金引換
K001320,2024-01-26,C0191,個人,OA用品,コピー用紙（A4・500枚）,717,5,3587,大阪,クレジットカード
K002332,2024-01-26,C0046,個人,OA用品,USBメモリ32GB,949,16,15179,東京,クレジットカード
K004268,2024-01-26,C0105,個人,オフィス家具,オフィスチェア,642,2,1285,東京,クレジットカード
K001712,2024-01-26,C0054,法人,文具,ボールペン（10本）,939,7,6576,福岡,請求書払い
K001521,2024-01-26,C0298,個人,生活用品,トイレットペーパー（12ロール）,1187,1,1187,神奈川,代金引換
K001622,2024-01-26,C0201,個人,文具,クリアファイル（20枚）,1256,3,3767,東京,クレジットカード
K004086,2024-01-26,C0082,法人,生活用品,トイレットペーパー（12ロール）,698,4,2792,北海道,請求書払い
K004361,2024-01-26,C0156,法人,文具,ボールペン（10本）,1646,4,6583,埼玉,銀行振込
K003727,2024-01-27,C0171,個人,オフィス家具,オフィスチェア,1220,10,12199,東京,クレジットカード
K002012,2024-01-27,C0168,法人,OA用品,LANケーブル（5m）,3594,2,7189,北海道,請求書払い
K004252,2024-01-27,C0045,個人,OA用品,LANケーブル（5m）,391,4,1566,大阪,代金引換
K004381,2024-01-27,C0236,法人,文具,クリアファイル（20枚）,930,10,9304,埼玉,請求書払い
K002061,2024-01-27,C0111,個人,オフィス家具,書庫（スチール）,3314,7,23200,神奈川,クレジットカード
K003540,2024-01-27,C0041,個人,文具,ボールペン（10本）,440,2,880,神奈川,代金引換
K002760,2024-01-27,C0094,個人,OA用品,トナーカートリッジ,1038,4,4151,東京,クレジットカード
K004612,2024-01-27,C0095,法人,文具,付箋セット,710,13,9232,大阪,銀行振込
K003123,2024-01-27,C0197,個人,文具,ノート（A4・5冊）,3800,2,7600,埼玉,代金引換
K001726,2024-01-27,C0158,法人,文具,ボールペン（10本）,2006,5,10031,埼玉,銀行振込
K003510,2024-01-27,C0055,法人,OA用品,コピー用紙（A4・500枚）,564,2,1128,福岡,請求書払い
K002610,2024-01-27,C0165,個人,OA用品,LANケーブル（5m）,709,5,3543,大阪,代金引換
K002511,2024-01-27,C0101,個人,OA用品,LANケーブル（5m）,718,7,5024,東京,クレジットカード
K000705,2024-01-28,C0189,法人,文具,修正テープ,1038,10,10381,北海道,クレジットカード
K002247,2024-01-28,C0136,法人,生活用品,トイレットペーパー（12ロール）,999,5,4996,北海道,請求書払い
K000084,2024-01-28,C0044,法人,OA用品,電卓,489,13,6357,大阪,請求書払い
K002358,2024-01-29,C0271,個人,OA用品,トナーカートリッジ,635,8,5077,福岡,請求書払い
K002550,2024-01-29,C0225,法人,OA用品,LANケーブル（5m）,621,4,2486,東京,クレジットカード
K002009,2024-01-29,C0129,個人,文具,付箋セット,1222,3,3665,東京,クレジットカード
K000860,2024-01-29,C0068,個人,オフィス家具,パーテーション,2047,3,6141,埼玉,クレジットカード
K001039,2024-01-29,C0133,法人,食品飲料,ドリップコーヒー（50杯）,856,2,1711,埼玉,請求書払い
K000723,2024-01-29,C0149,法人,OA用品,電卓,368,5,1838,愛知,銀行振込
K001930,2024-01-29,C0266,個人,OA用品,LANケーブル（5m）,1054,5,5271,東京,クレジットカード
K002727,2024-01-29,C0268,法人,文具,付箋セット,352,10,3519,東京,銀行振込
K001259,2024-01-29,C0289,法人,OA用品,コピー用紙（A4・500枚）,1922,4,7689,愛知,請求書払い
K003158,2024-01-29,C0007,法人,文具,クリアファイル（20枚）,1093,4,4370,神奈川,銀行振込
K002082,2024-01-29,C0014,法人,生活用品,ウェットティッシュ,928,7,6494,愛知,請求書払い
K000033,2024-01-29,C0294,法人,文具,修正テープ,940,10,9400,東京,銀行振込
K003296,2024-01-29,C0250,個人,食品飲料,スティックスープ,1385,14,19392,東京,請求書払い
K003322,2024-01-29,C0003,個人,文具,ボールペン（10本）,1770,2,3540,東京,代金引換
K003689,2024-01-29,C0039,個人,文具,付箋セット,1971,4,7884,大阪,クレジットカード
K003039,2024-01-30,,法人,文具,付箋セット,1218,18,21920,東京,クレジットカード
K004781,2024-01-30,C0178,法人,OA用品,コピー用紙（A4・500枚）,839,15,12581,愛知,クレジットカード
K000370,2024-01-30,C0219,個人,食品飲料,緑茶ペット（24本）,1339,6,8033,福岡,クレジットカード
K003266,2024-01-30,C0076,個人,食品飲料,ミネラルウォーター（24本）,683,4,2733,埼玉,クレジットカード
K000851,2024-01-30,C0083,個人,文具,付箋セット,335,3,1006,東京,クレジットカード
K004995,2024-01-30,C0196,法人,文具,クリアファイル（20枚）,561,23,12892,埼玉,請求書払い
K001188,2024-01-30,C0020,個人,文具,付箋セット,406,4,1625,埼玉,クレジットカード
K003850,2024-01-30,C0059,法人,OA用品,USBメモリ32GB,1548,4,6191,大阪,請求書払い
K001789,2024-01-30,C0075,法人,OA用品,コピー用紙（A4・500枚）,1398,8,11184,東京,請求書払い
K001696,2024-01-30,,個人,文具,付箋セット,987,6,5924,神奈川,クレジットカード
K001998,2024-01-30,C0253,法人,OA用品,USBメモリ32GB,1772,7,12403,東京,請求書払い
K003140,2024-01-30,C0215,法人,文具,付箋セット,1077,15,16162,愛知,銀行振込
K004113,2024-01-30,C0018,個人,OA用品,USBメモリ32GB,833,2,1667,福岡,クレジットカード
K003792,2024-01-30,C0165,個人,文具,修正テープ,1310,6,7862,東京,クレジットカード
K004863,2024-01-30,C0002,法人,オフィス家具,オフィスチェア,385,4,1542,神奈川,銀行振込
K003401,2024-01-30,C0288,個人,OA用品,コピー用紙（A4・500枚）,2562,4,10250,北海道,クレジットカード
K003308,2024-01-30,C0281,法人,OA用品,電卓,1179,1,1179,神奈川,クレジットカード
K003512,2024-01-30,C0029,法人,生活用品,ゴミ袋（90L・50枚）,524,4,2095,愛知,銀行振込
K002885,2024-01-30,C0181,個人,文具,クリアファイル（20枚）,2938,3,8813,愛知,クレジットカード
K003019,2024-01-30,C0238,法人,食品飲料,個包装菓子アソート,1126,2,2252,東京,請求書払い
K002047,2024-01-30,C0077,法人,食品飲料,個包装菓子アソート,1839,10,18386,東京,請求書払い
K001191,2024-01-30,C0148,個人,文具,クリアファイル（20枚）,2215,3,6644,東京,クレジットカード
K004732,2024-01-30,C0096,法人,OA用品,トナーカートリッジ,1443,34,49046,福岡,請求書払い
K003291,2024-01-30,C0029,法人,食品飲料,ミネラルウォーター（24本）,1137,15,17049,神奈川,クレジットカード
K001607,2024-01-30,C0292,法人,文具,ノート（A4・5冊）,683,2,1366,東京,請求書払い
K001798,2024-01-31,C0124,法人,生活用品,トイレットペーパー（12ロール）,1058,2,2116,東京,請求書払い
K002280,2024-01-31,C0106,個人,食品飲料,ミネラルウォーター（24本）,1222,2,2445,東京,代金引換
K000375,2024-01-31,C0238,法人,文具,クリアファイル（20枚）,1957,20,39135,東京,請求書払い
K004802,2024-01-31,C0026,法人,OA用品,トナーカートリッジ,770,2,1540,大阪,請求書払い
K001799,2024-01-31,C0019,個人,文具,付箋セット,1292,5,6459,埼玉,請求書払い
K004382,2024-01-31,C0200,法人,OA用品,USBメモリ32GB,934,7,6541,福岡,請求書払い
K002402,2024-01-31,C0109,個人,食品飲料,緑茶ペット（24本）,1494,3,4481,東京,クレジットカード
K000355,2024-01-31,C0166,法人,OA用品,コピー用紙（A4・500枚）,1454,1,1454,福岡,請求書払い
K003519,2024-01-31,C0259,個人,OA用品,USBメモリ32GB,716,4,2863,愛知,請求書払い
K002884,2024-01-31,C0051,法人,オフィス家具,書庫（スチール）,516,15,7738,神奈川,請求書払い
K003175,2024-01-31,C0110,法人,生活用品,ウェットティッシュ,879,1,879,東京,銀行振込
K002342,2024-01-31,C0088,法人,文具,ノート（A4・5冊）,1154,2,2309,福岡,銀行振込
K002172,2024-01-31,C0299,法人,オフィス家具,オフィスチェア,1721,20,34422,埼玉,請求書払い
K002587,2024-01-31,C0082,法人,文具,修正テープ,649,4,2596,神奈川,請求書払い
K001605,2024-01-31,C0232,法人,文具,クリアファイル（20枚）,1573,5,7865,大阪,銀行振込
K003870,2024-01-31,C0137,個人,OA用品,USBメモリ32GB,1120,8,8959,埼玉,代金引換
K000477,2024-02-01,,個人,オフィス家具,書庫（スチール）,1576,3,4729,福岡,クレジットカード
K000069,2024-02-01,C0292,法人,OA用品,USBメモリ32GB,642,23,14770,東京,銀行振込
K001266,2024-02-01,C0219,個人,オフィス家具,パーテーション,780,2,1560,東京,クレジットカード
K001494,2024-02-01,C0222,個人,OA用品,USBメモリ32GB,856,2,1712,大阪,代金引換
K002564,2024-02-01,C0125,法人,文具,ボールペン（10本）,2147,7,15028,東京,銀行振込
K004435,2024-02-01,C0015,個人,OA用品,LANケーブル（5m）,794,5,3972,東京,クレジットカード
K002555,2024-02-01,C0078,法人,文具,付箋セット,1036,10,10364,埼玉,請求書払い
K000078,2024-02-01,C0216,法人,食品飲料,スティックスープ,851,26,22123,愛知,クレジットカード
K000437,2024-02-01,C0017,法人,OA用品,電卓,1050,17,17842,神奈川,請求書払い
K001392,2024-02-01,C0067,個人,生活用品,紙コップ（100個）,652,2,1303,東京,クレジットカード
K002797,2024-02-01,C0117,法人,文具,付箋セット,1666,1,1666,大阪,銀行振込
K004702,2024-02-01,C0201,個人,OA用品,電卓,1466,7,10259,東京,クレジットカード
K001339,2024-02-01,C0165,個人,生活用品,ゴミ袋（90L・50枚）,1753,9,15773,愛知,代金引換
K003298,2024-02-01,C0202,個人,文具,クリアファイル（20枚）,1066,14,14918,埼玉,クレジットカード
K003059,2024-02-02,C0097,個人,生活用品,トイレットペーパー（12ロール）,590,5,2952,東京,クレジットカード
K001136,2024-02-02,C0152,法人,OA用品,LANケーブル（5m）,2422,7,16955,福岡,クレジットカード
K002771,2024-02-02,C0094,個人,文具,ボールペン（10本）,4077,2,8154,神奈川,クレジットカード
K003286,2024-02-02,C0017,法人,OA用品,トナーカートリッジ,1544,2,3087,愛知,請求書払い
K004411,2024-02-02,C0012,法人,文具,クリアファイル（20枚）,2111,1,2111,埼玉,請求書払い
K000110,2024-02-02,C0282,個人,オフィス家具,デスクトップワゴン,1586,7,11103,東京,クレジットカード
K002559,2024-02-02,C0244,法人,食品飲料,ドリップコーヒー（50杯）,484,8,3872,東京,請求書払い
K004398,2024-02-02,C0250,個人,OA用品,LANケーブル（5m）,893,2,1785,埼玉,クレジットカード
K003058,2024-02-02,C0059,法人,文具,修正テープ,1269,4,5078,東京,クレジットカード
K001035,2024-02-02,C0135,個人,生活用品,ゴミ袋（90L・50枚）,1097,30,32909,東京,クレジットカード
K000587,2024-02-02,C0116,個人,文具,クリアファイル（20枚）,1330,4,5319,神奈川,請求書払い
K002547,2024-02-02,C0262,法人,文具,付箋セット,1392,2,2783,東京,請求書払い
K002740,2024-02-02,C0061,法人,文具,ボールペン（10本）,569,18,10239,北海道,銀行振込
K003856,2024-02-02,C0074,個人,文具,ノート（A4・5冊）,628,4,2511,福岡,クレジットカード
K001940,2024-02-02,C0109,個人,OA用品,USBメモリ32GB,827,8,6613,愛知,クレジットカード
K000984,2024-02-02,C0286,法人,生活用品,ハンドソープ詰替,3532,21,74179,北海道,請求書払い
K003356,2024-02-02,C0025,法人,オフィス家具,会議用テーブル,3901,2,7802,埼玉,請求書払い
K001290,2024-02-03,C0297,法人,OA用品,電卓,920,1,920,北海道,クレジットカード
K000498,2024-02-03,C0108,個人,食品飲料,個包装菓子アソート,3705,9,33343,愛知,クレジットカード
K000312,2024-02-03,C0246,法人,食品飲料,ミネラルウォーター（24本）,861,4,3444,東京,請求書払い
K002933,2024-02-03,C0044,法人,生活用品,トイレットペーパー（12ロール）,1446,2,2892,福岡,クレジットカード
K004807,2024-02-03,C0242,個人,生活用品,ゴミ袋（90L・50枚）,936,4,3746,東京,請求書払い
